tx_hash,log_index,block_number,timestamp,timestamp_iso,chain_id,contract_address,token,token_label,amount_raw,n_feasible,anonymity_score,entropy_bits,entropy_norm,subset_sum_explanations,max_weight,weight_top1,weight_top2,weight_top3,is_selected_example,amount_sigma_used,amount_sigma_fraction,time_decay_hours_used,entropy_weight_used,multiplicity_weight_used
4302afb63fdc24d7b0767487b5a90f43b58de1e557e77b0bede738333d5999dc,135,39041564,1675825801,2023-02-08T03:10:01+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),19653372583043437471,6,1.3493520693853924e-28,4.982892142331044e-28,1.9276458134077034e-28,0,1.0,1.0,1e-30,1e-30,False,9.826686291521719e+17,0.05,96.0,0.7,0.3
6040791caa4dc53f0093e1236e681fa29f2838dd5a21efbca5e995cf3d2c5699,215,39044383,1675832233,2023-02-08T04:57:13+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),39999750000000000000,6,1.7494968021548746e-21,6.4605480410027576e-21,2.4992811459355354e-21,0,1.0,1.0,8.818191318545066e-23,1e-30,False,1.9999875e+18,0.05,96.0,0.7,0.3
8b61a109f13107a65452253abfc49cbeb57d3df060cc89589637d2deedf35c9f,352,39055646,1675856961,2023-02-08T11:49:21+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),298360701129225000,7,1.4909512746932223e-28,5.979470570797253e-28,2.1299303924188892e-28,0,1.0,1.0,1e-30,1e-30,False,1.4918035056461252e+16,0.05,96.0,0.7,0.3
0e66cef39b2d3e8b9d4ace2075a672ccc952d1d85895fa33fe7cff36d786513d,514,39066944,1675881140,2023-02-08T18:32:20+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),29657494123253850000,8,1.6076571061035086e-09,6.889959026157894e-09,2.296653008719298e-09,0,0.9999999997951894,0.9999999997951894,2.0457401024423774e-10,2.366599688456262e-13,False,1.4828747061626926e+18,0.05,96.0,0.7,0.3
19d2ff92978f5d63bd40b8177dace14bac8522b0fecc326d29d5264753083b33,134,39067040,1675881344,2023-02-08T18:35:44+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WETH (0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619),14710614616682192127,1,0.0,-0.0,0.0,0,1.0,1.0,0.0,0.0,False,7.355307308341097e+17,0.05,96.0,0.7,0.3
00b647a9e3e33a450ef142be4fe9f460b2849b5cff95087577c088ff85016dad,121,39085215,1675921182,2023-02-09T05:39:42+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,DAI (0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063),36833111772225939784,1,0.0,-0.0,0.0,0,1.0,1.0,0.0,0.0,False,1.8416555886112973e+18,0.05,96.0,0.7,0.3
08c6ee5b219d2f0bbf90296946300af2c86f61cc519ed7a41f4496df8df02cf6,165,39085304,1675921404,2023-02-09T05:43:24+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),9975000000000000000,9,4.143988488899822e-19,1.876590388093242e-18,5.919983555571175e-19,0,1.0,1.0,2.8912035971713187e-20,1e-30,False,4.9875e+17,0.05,96.0,0.7,0.3
fbd788d73f81db35320cfddf005925e902fa6e1224fde15dea211ab8006ef36c,384,39085482,1675921782,2023-02-09T05:49:42+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),12290401933212398658,9,0.19708521227910478,0.8924933454544282,0.281550303255864,0,0.6905881740435366,0.6905881740435366,0.3094118259564635,1.1230681087560701e-18,False,6.1452009666062e+17,0.05,96.0,0.7,0.3
8aec837e94617250986924af1a371a4ce8f595dc02e72b994873b5407016bba6,159,39101141,1675956483,2023-02-09T15:28:03+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),799956832518448500,10,1.89e-28,8.96920585619588e-28,2.7000000000000003e-28,0,1.0,1.0,1e-30,1e-30,False,3.9997841625922424e+16,0.05,96.0,0.7,0.3
0c2673234665e02680124069d419118a8e8530439dc4bd865ae01e3fe69a7193,151,39119462,1675998068,2023-02-10T03:01:08+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),9370196135,2,0.000366138357513103,0.0005230547964472901,0.0005230547964472901,0,0.9999680616691722,0.9999680616691722,3.193833082794011e-05,0.0,False,468509806.75,0.05,96.0,0.7,0.3
7ced2f76eb69f02107859db09348b1934a390f239324f446e54454143c8f2650,443,39122304,1676004791,2023-02-10T04:53:11+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),538134462,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,0.0,0.02,72.0,0.7,0.3
7ced2f76eb69f02107859db09348b1934a390f239324f446e54454143c8f2650,446,39122304,1676004791,2023-02-10T04:53:11+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),96734391,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,0.0,0.02,72.0,0.7,0.3
7ced2f76eb69f02107859db09348b1934a390f239324f446e54454143c8f2650,449,39122304,1676004791,2023-02-10T04:53:11+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),601064,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,0.0,0.02,72.0,0.7,0.3
df81d1d38560435597d017d646f63a19725d0797df1d997550a7d84e41c655bc,167,39122333,1676004851,2023-02-10T04:54:11+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),958180333954992991,12,2.1405116225472832e-28,1.0962362713128297e-27,3.057873746496119e-28,0,1.0,1.0,1e-30,1e-30,False,4.7909016697749656e+16,0.05,96.0,0.7,0.3
5bdbaf0e0ed3dc4b98301460884dfab86027245c91833caa5d57cc1fc6570246,695,39125388,1676011996,2023-02-10T06:53:16+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),9373688240548519125,13,5.1187466341201074e-20,2.7059447645712967e-19,7.312495191600154e-20,0,1.0,1.0,3.2971718624776737e-21,6.573849508474353e-22,False,4.6868441202742605e+17,0.05,96.0,0.7,0.3
fbeb411c2a219f40593f01f6f6f3a1a5c380c1584b9068e8d833c9f2068989e9,244,39138359,1676040266,2023-02-10T14:44:26+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),4122698002366431341,13,0.10056134992323731,0.53160173337976,0.14365907131891045,0,0.8792953375806385,0.8792953375806385,0.1206894718127249,1.5190599490722706e-05,False,2.0613490011832157e+17,0.05,96.0,0.7,0.3
1a9a4a33fd34d6b329e08d3931f571380b2d783f01c44f3f5615fc0eb27ce95f,136,39145316,1676055709,2023-02-10T19:01:49+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),4895687448427914452,13,0.18675264632408167,0.9872384427508399,0.2667894947486881,0,0.5664060416539756,0.5664060416539756,0.4335939583459911,3.33176023627998e-14,False,2.447843724213957e+17,0.05,96.0,0.7,0.3
0e0664f25b25e6543344e61bb643fd15eb7d2f8bd754cb753f3a95b2f0e23a6e,109,39151038,1676068673,2023-02-10T22:37:53+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),498750000000000000000,13,2.2622335281066102e-28,1.1958941141594506e-27,3.2317621830094434e-28,0,1.0,1.0,1e-30,1e-30,False,2.49375e+19,0.05,96.0,0.7,0.3
277304b74791ca09fd9a2644191d99420e6ed04745cf992628477a0d8234066d,155,39151177,1676068987,2023-02-10T22:43:07+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),498750000000000000000,13,2.2622335281066102e-28,1.1958941141594506e-27,3.2317621830094434e-28,0,1.0,1.0,1e-30,1e-30,False,2.49375e+19,0.05,96.0,0.7,0.3
a1ece56ab4034c79953650e02a1ba93beda286f60fb5b13a17bfb4cd519e797a,160,39165172,1676101891,2023-02-11T07:51:31+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),3836935444654238356,13,0.1770614222636738,0.9360073135643572,0.25294488894810546,0,0.7182852191558463,0.7182852191558463,0.26820630049426625,0.013507226846329013,False,1.9184677223271194e+17,0.05,96.0,0.7,0.3
c21db4840cc3661996a436bf07c3088aa98bea5cc8e3f34454b1702aed7bcec0,280,39165624,1676102925,2023-02-11T08:08:45+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),554330092,1,0.0,-0.0,0.0,0,1.0,1.0,0.0,0.0,False,27716504.6,0.05,96.0,0.7,0.3
a572580d66c2d95ef9afc46d0434c5616201ff073e387ca41d3d2a97c8d6aeb8,108,39165938,1676103633,2023-02-11T08:20:33+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WETH (0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619),362472745236167433,2,6.976048999263462e-29,9.965784284662088e-29,9.965784284662088e-29,0,1.0,1.0,1e-30,0.0,False,1.8123637261808372e+16,0.05,96.0,0.7,0.3
4adbfe0831f22193ddcad3c801b702c8657ead8dafee8b304dd92374b4a8bc98,269,39178085,1676131400,2023-02-11T16:03:20+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,DAI (0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063),41547195933600130260,2,6.976048999263462e-29,9.965784284662088e-29,9.965784284662088e-29,0,1.0,1.0,1e-30,0.0,False,2.0773597966800067e+18,0.05,96.0,0.7,0.3
c5ecc532a235d18972934e4365bc2bac8d62715a883239b3aadefb360f178f49,191,39178297,1676131882,2023-02-11T16:11:22+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,DAI (0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063),40669835092021192658,3,0.24686113254974457,0.5589509113955714,0.3526587607853494,0,0.8694477055945232,0.8694477055945232,0.13055229440547683,1e-30,False,2.0334917546010596e+18,0.05,96.0,0.7,0.3
5a3ae81ed506c36f6732ff61235afd308ec80f8b1b070b25297ba1c15ce565e5,271,39180010,1676135979,2023-02-11T17:19:39+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),99750000000000000000,15,5.089756059255468e-12,2.8407314402638088e-11,7.271080084650669e-12,0,0.9999999999993214,0.9999999999993214,6.785393565826833e-13,7.807292386119605e-22,False,4.9875e+18,0.05,96.0,0.7,0.3
fd6ad196fa1732457027e483db838df26e5b2271b3bb9109b8d6dae336d9f1e4,208,39189446,1676158711,2023-02-11T23:38:31+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),622017244437750000,16,4.34494859516458e-06,2.4828277686654744e-05,6.207069421663686e-06,0,0.9999988256652348,0.9999988256652348,1.1743347651662572e-06,1.4507969831966108e-23,False,3.1100862221887504e+16,0.05,96.0,0.7,0.3
7c975e711a9ffbe6b9373f52a30234d49bff3259fa76c784fed9dd7904169f92,477,39200805,1676186855,2023-02-12T07:27:35+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),9322165100,6,1.3493520693853924e-28,4.982892142331044e-28,1.9276458134077034e-28,0,1.0,1.0,1e-30,1e-30,False,466108255.0,0.05,96.0,0.7,0.3
9ab2968e65e7ab0b2977fea268a8a245c24e95abd936292829e25cea3c468752,330,39204931,1676197365,2023-02-12T10:22:45+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),2330160000,3,8.802793752015417e-29,1.9931568569324176e-28,1.257541964573631e-28,0,1.0,1.0,1e-30,1e-30,False,116508000.0,0.05,96.0,0.7,0.3
a9fa9dbdac549edfc6185af31e02489bb679e5a6fbebaea96301a019f4954127,255,39205594,1676198869,2023-02-12T10:47:49+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),761212200,7,3.4661430799408667e-06,1.3900991194325567e-05,4.951632971344096e-06,0,0.9999993737983326,0.9999993737983326,6.128014414197784e-07,1.3394552508941534e-08,False,38060610.0,0.05,96.0,0.7,0.3
db8ce18d1b17621f572d38215295e5df88b5f32455d2c1544d18958f7e9df0c1,126,39206163,1676200208,2023-02-12T11:10:08+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),3000480000,3,6.332303912607059e-19,1.4337806063788635e-18,9.046148446581513e-19,0,1.0,1.0,2.1955485659431748e-20,1e-30,False,150024000.0,0.05,96.0,0.7,0.3
ebc910907b020a8387d733111508dcd867717a1e4ae38c676e40fef6885d853d,616,39206417,1676200760,2023-02-12T11:19:20+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,USDT (0xc2132D05D31c914a87C6611C10748AEb04B58e8F),554954662,3,8.802793752015417e-29,1.9931568569324176e-28,1.257541964573631e-28,0,1.0,1.0,1e-30,1e-30,False,27747733.1,0.05,96.0,0.7,0.3
e975fccb531f30e4bd3125a94070f22c7aa6b8a52d5a2374c5fabffed7b3f33a,153,39209748,1676208481,2023-02-12T13:28:01+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),9975000000000000000,16,1.0109458204500768e-22,5.776833259714725e-22,1.4442083149286812e-22,0,1.0,1.0,6.2143762630724835e-24,1.2417426123100112e-24,False,4.9875e+17,0.05,96.0,0.7,0.3
006f938ab95ebb6e214e169fee61f8000f3e367000fd296200d0f6dc94718b8e,681,39213090,1676216486,2023-02-12T15:41:26+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),9975000,7,1.4909512746932223e-28,5.979470570797253e-28,2.1299303924188892e-28,0,1.0,1.0,1e-30,1e-30,False,498750.0,0.05,96.0,0.7,0.3
1721eddbbc8e42a4263beca2e62007ddf44114c3628f9e6840a7baba4bac5bbd,191,39213259,1676216876,2023-02-12T15:47:56+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),992512500,7,0.24393030143058173,0.9782841890859124,0.34847185918654533,0,0.5865721178469747,0.5865721178469747,0.41342695268598506,9.29467040326117e-07,False,49625625.0,0.05,96.0,0.7,0.3
10fc002afe176849c286c2bd75c0af9b7877abd50843e6d4400ae472fe4a2cc2,607,39213410,1676217198,2023-02-12T15:53:18+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),987525000,7,0.2454428502658258,0.9843502768251624,0.350632643236894,0,0.573574730994665,0.573574730994665,0.4264239277920484,1.3412132866226506e-06,False,49376250.0,0.05,96.0,0.7,0.3
3187623d69c32a96d36b06701dd472637428660f5a4bf9d155512cc390f57a84,232,39213592,1676217616,2023-02-12T16:00:16+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),78802500000000000000,16,5.441161952544408e-13,3.1092354014539476e-12,7.773088503634869e-13,0,0.9999999999999312,0.9999999999999312,6.88396804474712e-14,3.967794950641555e-24,False,3.940125e+18,0.05,96.0,0.7,0.3
b812f04925df038ad8b917a6937a51be388a7253ee1f1d2b522a3eee20fd8e53,168,39213756,1676217965,2023-02-12T16:06:05+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),2264325000,7,9.273315292026119e-20,3.719069618408796e-19,1.3247593274323027e-19,0,1.0,1.0,5.526589898991794e-21,6.9028991295329225e-28,False,113216250.0,0.05,96.0,0.7,0.3
b812f04925df038ad8b917a6937a51be388a7253ee1f1d2b522a3eee20fd8e53,171,39213756,1676217965,2023-02-12T16:06:05+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,102991044322696992728,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,0.0,0.02,72.0,0.7,0.3
8ba5983e089fbfa8df4557820363d3532635014f7d72ed4091586ccad86b9376,163,39217722,1676226907,2023-02-12T18:35:07+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),399000000,7,1.4909512746932223e-28,5.979470570797253e-28,2.1299303924188892e-28,0,1.0,1.0,1e-30,1e-30,False,19950000.0,0.05,96.0,0.7,0.3
a03632263600c5c16f4fb0ec887bf8fbaa0241b6570dedff4ca4b5a9890d1c98,258,39218862,1676229459,2023-02-12T19:17:39+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),49875000000000000000,17,7.657629611316813e-11,4.471468069759393e-10,1.0939470873309734e-10,0,0.9999999999881517,0.9999999999881517,1.1848333252365661e-11,4.174690665508855e-23,False,2.49375e+18,0.05,96.0,0.7,0.3
10613b732e1c7746776e186bd0b9a10b8eaf1855d308abcf0507d5fe0fe0bb84,341,39219381,1676230685,2023-02-12T19:38:05+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,WMATIC (0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270),3909993321810461679418,17,2.7307106712209825e-28,1.594525485545934e-27,3.901015244601404e-28,0,1.0,1.0,1e-30,1e-30,False,1.954996660905231e+20,0.05,96.0,0.7,0.3
4d846d567eef3dc0f382ad574ee7fabaee6cc78738fff716285325b9ab85c194,233,39219708,1676231539,2023-02-12T19:52:19+00:00,137,0x19b620929f97b7b990801496c3b361ca5def8c71,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,USDC (0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174),18006372760,8,6.595214488694296e-20,2.8265204951546987e-19,9.421734983848996e-20,0,1.0,1.0,4.175149704543926e-21,1e-30,False,900318638.0,0.05,96.0,0.7,0.3
