kind,tx_hash,log_index,block_number,timestamp,chain_id,contract_address,token,amount_raw,extra
unshield,13a215cc3c963017c8e58a94d93599fd4c41d6f6342182e5091d76703a36ebcd,80,25123050,1674743701,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2226579819450000,{}
unshield,13a215cc3c963017c8e58a94d93599fd4c41d6f6342182e5091d76703a36ebcd,83,25123050,1674743701,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,1990012500000000000,{}
unshield,60cfce2ae806ec0c4b7b8fd03401a9e695e311284d8a05f2bf331896d1822e6b,3,25123283,1674744410,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,9975000000000000,{}
unshield,46e2ddc6aa88d86729873c73edc1fe42008685b47f07b1a3be7e372f59be89ca,19,25123314,1674744503,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,64529539737731250,{}
unshield,486636bfe0517ea417490ec723d29ea9737702b5a911f93f92f47dec5a02d479,12,25125845,1674752284,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,18289064146500000,{}
unshield,210336d423ed4196eb668f44f85148ab24e284780db1937fd0afd1cfb22f9c6b,4,25126821,1674755214,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,104191497532237500,{}
unshield,47c3e1f4ded61e93a04dee6de5fea0711b02f4b4a26d903796b10be168879bab,3,25129807,1674764212,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,611746893869737500,{}
unshield,95ab6a909fd7b36ec49c4638c7592b37f1f9af6443a33d8ccefdf6a2c873dbe4,273,25136561,1674784855,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,4776030000000000,{}
unshield,752678638b582a147cbbc0c634d7cd8229cd2f815cd99110abb8f0eaaaebc8d3,736,25136603,1674784988,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x7dDEE176F665cD201F93eEDE625770E2fD911990,4379022506250000000000,{}
shield,e5027031290e0115a436f2b71e98d4276651e1669567aed9129a43e433f2486d,11,25164004,1674867859,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,987538174595841494422,{'commitment_index': 0}
shield,f9afc3c0136e977a45469f5b9978dfa729bf49822f96adb0190c94115ef9cc10,17,25166658,1674876073,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,220143323825095467814,{'commitment_index': 0}
shield,c07806e0cfbb3ffe2307b49e5c27be0c82a443ca31c6326d6d048505deec0984,14,25170302,1674887102,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,5087250000000000000000,{'commitment_index': 0}
shield,cba87ea880a9fa112d9caddeaf39979501cdc7dd65a858938b404c77ed58a563,17,25174722,1674900672,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,9975000000000000,{'commitment_index': 0}
shield,6409774ae2fab7b5469815ea65a7b838941f99305ec10a8d66797c309f7aac8d,5,25174762,1674900792,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,19950000000000000,{'commitment_index': 0}
shield,248f19a8f26b1102af942c0623cc24807f86b4f8ad506c4785f080719ca5e832,19,25175103,1674901815,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,606858052500000,{'commitment_index': 0}
shield,f560a3956def9127b485092e4a440bf309002d9a5e77d125d11aac64d65052f2,296,25175230,1674902196,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,3658886612352123,{'commitment_index': 0}
shield,dc5c5a630e34dfaaf851233f62a495d499bb88282ae0bc4d9cab0424d380db81,13,25175315,1674902451,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,1651860000000000000000,{'commitment_index': 0}
shield,1552cdbb4220103d4484c0bfe6d4788ac20b386950d044f41cfe67481d565ea5,14,25175364,1674902598,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,12953145166204877,{'commitment_index': 0}
shield,14050c1b759c1df7f2371365d061d8190219aef6db4d21f33096bf1a81f744fa,38,25175550,1674903156,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,55008650707500000,{'commitment_index': 0}
shield,c178c7bf5ffaa2f347882bbd13c973a3637da365f7305c1532ffee947ac01bb5,82,25175700,1674903606,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,343140000000000000000,{'commitment_index': 0}
unshield,a2a4b074fcc22fccb4ef64ac728a8fff5f7852c56aca972469f92d0c16f06014,3,25166767,1674876400,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,214462500000000000000,{}
unshield,a801885c7df94a4a27e7ad314dc075b242a6596cb543923152755b7d763bc52c,24,25174780,1674900846,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,14838127809750000,{}
unshield,9035255bec9d5eb5aded3e82857e0db1b0915a690fe31d8e40f297d9ede8eb33,30,25175347,1674902547,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,1640887500000000000000,{}
unshield,ee09910a9b3a27ac7647c4fbd2587b0aa1167fb89dbc599a9b33deab7da19722,10,25175580,1674903246,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,9975000000000000,{}
unshield,b064ff5510249d48935890c4b0e1d9b13ce39523c9e7c39dd4002d6c436040db,19,25175730,1674903696,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,341173330525941994494,{}
shield,9b848c27accfe844dea9d1676218c8ebee84d24504eabb710ac50e827ba08faa,670,25189166,1674944649,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,685282500000000000000,{'commitment_index': 0}
shield,a887d4b197d4035c3c3e4b440e1eb0a8ca784d3818cef5ef52fc3bee41eef8d8,11,25203312,1674987511,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,10768729678506926149419,{'commitment_index': 0}
shield,ab93db3f4d1aa5ffcc542e7be7c81cdf7eaae0aa62e9c20558634b0c12de1fbc,6,25209524,1675006561,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,6982500000000000000,{'commitment_index': 0}
shield,ab9192f98b24788c49d52deb2e56d65f84fd52c9c8098b20bb98efd53bf470eb,31,25209540,1675006609,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,1048318798153607743609,{'commitment_index': 0}
shield,0f9aee6ff6618acaeea33d748fdb638af1483da949ef5f5513caf3e7d7243bbe,26,25213580,1675019116,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,9950508691574325230,{'commitment_index': 0}
unshield,5f779b034dcf3e4cc08f7af3bfb75a9e6cbc30633a43c7d97ca2202d525d0af4,22,25201381,1674981671,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,4285260000000000000000,{}
unshield,f1fcd66aebe413f11a6cae0d42b052222dd22f236f6e22f6daeb5554ea463318,16,25203294,1674987457,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,2992500000000000000000,{}
unshield,b340481fb5f37876ae956381334198792cac2f2049699e7b04a63bc42068015f,20,25209628,1675006882,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,9975000000000000000,{}
unshield,3ce0cf536b301abfe1bc2f52d500363423f910b2335f3b9dd3c0a55c3591243a,23,25209676,1675007026,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,997500000000000000000,{}
unshield,0f9aee6ff6618acaeea33d748fdb638af1483da949ef5f5513caf3e7d7243bbe,10,25213580,1675019116,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,9975000000000000000,{}
shield,cf9e95cb47104da36cb2d383414b4799543b55a7e204f156f87fc01302052dd3,12,25223889,1675050541,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,149625000000000000,{'commitment_index': 0}
shield,2064b759d19b1b7608ba3964868578fdb5ba8abde5b930da75ebf592d7493cb9,7,25224902,1675053602,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,3082275000000000000,{'commitment_index': 0}
shield,314fa504a9287bd65aca4fea8f95e577573a8bf8362863ba404c94c12d71184d,30,25225092,1675054172,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,5088023847552826078,{'commitment_index': 0}
shield,5d11b33852c21618125a0893e2adac937ed57eb5bf9283206891d703a3d0daf6,42,25234240,1675082389,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,670220449977177955898,{'commitment_index': 0}
unshield,e39c7da2792544a79a3ea804b46ead81f3e440cec12202b9fac5f6bf906d45af,13,25223404,1675049083,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,7937347671871965,{}
unshield,e39c7da2792544a79a3ea804b46ead81f3e440cec12202b9fac5f6bf906d45af,16,25223404,1675049083,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,605340907368750,{}
unshield,f9018f86211b06a138d834d45e74ec86bf8b8d9c4242a31b3b1b625e1b66ee84,11,25223952,1675050730,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,135484722651600000,{}
unshield,314fa504a9287bd65aca4fea8f95e577573a8bf8362863ba404c94c12d71184d,6,25225092,1675054172,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,728175000000000000,{}
unshield,eb531f594a02006b2de25988e2f4865e8325ed4bf6d7570377a8f528b9d9b7ac,14,25227136,1675060453,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,1066327500000000000000,{}
unshield,878e02154943fa8a4147e1aa6dfcd559cc648ced337d7c45aab14b2b58c07cc1,17,25227290,1675060916,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,594510000000000000000,{}
unshield,43d7f20514d3a7d7ce578ddfe9d17bf7824ad9cc3579d0971e735f496e342b9f,21,25227331,1675061039,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,389025000000000000000,{}
unshield,0288631de78dbc8a55a6ef1f1e60867158b79ed1b8239796fd2adac745950174,740,25232540,1675077076,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x7dDEE176F665cD201F93eEDE625770E2fD911990,1987254342675000000000,{}
unshield,1907a0c892e4ac2753121c8fbb619995b9c5dff73fb86bf4b257502c3b60bf04,35,25233895,1675081322,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,20139525000000000000000,{}
unshield,5d11b33852c21618125a0893e2adac937ed57eb5bf9283206891d703a3d0daf6,27,25234240,1675082389,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2194500000000000000,{}
shield,faf571646d6e152656f88a9a06f4cc2704570e4566307d5d6234ef1bc216f663,95,25253105,1675140106,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,31713116675353587,{'commitment_index': 0}
shield,8b390c4bd2485177e31d8e74b976ba1e81ad7ac37b5525d7c48451461bf5cf95,116,25258871,1675157808,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,13465713843750000,{'commitment_index': 0}
shield,fcac9e2d71ec96c599b54bcd56cc63d282422796fa7e98c83018ee2cff879335,2,25259162,1675158714,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,149625000000000000,{'commitment_index': 0}
shield,6c957fdef58ce819757694fe439a5476f9f346585cc190dca0d7a974e4d80708,26,25259234,1675158930,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,49875000000000000,{'commitment_index': 0}
unshield,faf571646d6e152656f88a9a06f4cc2704570e4566307d5d6234ef1bc216f663,81,25253105,1675140106,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,9925632419845389417,{}
unshield,a77db319195220de2c4f035851e884488fccbb427069a592d10a2b8bc275cfa7,16,25253170,1675140301,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,31633833883665204,{}
